Division,Terminal,Terminal.Name,Year,Week,Week.Type,Weekday,Weekday.Name,PCL.Del.Pcs.N_Pct,PCL.Del.Stops.N_Pct,PCL.PU.Pcs.N_Pct,PCL.PU.Stops.N_Pct,Agent.Del.Pcs.N_Pct,Agent.PU.Pcs.N_Pct,Total.Del.Stops.N_Pct,Total.PU.Stops.N_Pct
GREATER TORONTO AREA,201,Terminal Gamma,2026,30,regular,5,Thursday,21.2317,17.8328,18.7782,21.0059,18.2578,19.9578,20.6417,17.8303
GREATER TORONTO AREA,201,Terminal Gamma,2026,30,regular,6,Friday,15.0119,15.6244,18.5226,18.0049,18.5721,18.2572,15.9777,15.8351
GREATER TORONTO AREA,201,Terminal Gamma,2026,30,regular,7,Saturday,2.0284,3.4045,1.8593,1.0324,2.9122,2.5465,2.1805,1.6338
GREATER TORONTO AREA,202,Terminal Delta,2026,30,regular,1,Sunday,0.7553,1.0408,0.9705,0.7676,0.5737,0.7152,0.7705,0.6673
GREATER TORONTO AREA,202,Terminal Delta,2026,30,regular,2,Monday,19.6054,21.095,19.0778,18.6226,23.674,22.1109,23.3306,19.9446
GREATER TORONTO AREA,202,Terminal Delta,2026,30,regular,3,Tuesday,20.161,21.9608,22.6089,21.9074,20.4456,22.2939,19.4145,22.6289
GREATER TORONTO AREA,202,Terminal Delta,2026,30,regular,4,Wednesday,18.6723,19.1281,18.5299,16.52,18.3707,18.0815,18.6786,18.729
GREATER TORONTO AREA,202,Terminal Delta,2026,30,regular,5,Thursday,18.4064,19.9927,20.1135,20.3273,19.1513,19.8399,20.6007,17.0196
GREATER TORONTO AREA,202,Terminal Delta,2026,30,regular,6,Friday,19.1605,15.6262,17.6144,19.203,15.8722,14.7038,14.5024,19.3978
GREATER TORONTO AREA,202,Terminal Delta,2026,30,regular,7,Saturday,3.2391,1.1564,1.0849,2.652,1.9125,2.2548,2.7026,1.6127
ATLANTIC,301,Terminal Epsilon,2026,30,regular,1,Sunday,0.983,1.0541,0.6177,0.4515,0.4543,0.9887,1.1605,0.3256
ATLANTIC,301,Terminal Epsilon,2026,30,regular,2,Monday,20.007,20.0165,20.8542,21.673,22.7726,20.5097,22.92,21.205
ATLANTIC,301,Terminal Epsilon,2026,30,regular,3,Tuesday,23.2119,20.9192,19.3912,22.1991,21.2197,20.7346,18.9379,19.8335
ATLANTIC,301,Terminal Epsilon,2026,30,regular,4,Wednesday,19.0216,19.2658,17.4978,20.8389,17.9755,19.5502,18.9562,19.8406
ATLANTIC,301,Terminal Epsilon,2026,30,regular,5,Thursday,18.2468,19.6995,21.5127,17.758,19.0654,17.4515,17.7547,19.1244
ATLANTIC,301,Terminal Epsilon,2026,30,regular,6,Friday,15.3248,17.7144,18.1366,15.2455,17.1314,17.4799,17.5605,16.8655
ATLANTIC,301,Terminal Epsilon,2026,30,regular,7,Saturday,3.2048,1.3305,1.9897,1.834,1.381,3.2853,2.7102,2.8054
PACIFIC,401,Terminal Zeta,2026,30,regular,1,Sunday,1.0041,0.8564,0.7733,1.0525,0.9709,0.6901,1.1723,0.7025
PACIFIC,401,Terminal Zeta,2026,30,regular,2,Monday,18.8697,18.5224,20.2235,20.1047,20.5784,23.6042,20.4373,22.1881
PACIFIC,401,Terminal Zeta,2026,30,regular,3,Tuesday,22.0882,18.2537,18.9233,19.2544,18.3944,19.642,20.22,20.4149
PACIFIC,401,Terminal Zeta,2026,30,regular,4,Wednesday,20.4185,20.1155,20.1922,20.1912,20.0342,18.288,20.2643,18.7236
PACIFIC,401,Terminal Zeta,2026,30,regular,5,Thursday,17.8434,19.936,21.3659,19.0986,20.6359,20.9032,19.3991,20.3763
PACIFIC,401,Terminal Zeta,2026,30,regular,6,Friday,17.3399,19.9926,17.2481,16.9856,15.8554,15.5279,16.1141,15.4416
PACIFIC,401,Terminal Zeta,2026,30,regular,7,Saturday,2.4363,2.3233,1.2736,3.313,3.5308,1.3446,2.3928,2.153
PRAIRIES,501,Terminal Eta,2026,30,regular,1,Sunday,0.3502,0.6659,1.0354,0.3485,0.7988,1.1215,0.9463,0.3871
PRAIRIES,501,Terminal Eta,2026,30,regular,2,Monday,21.5539,19.2546,22.1793,19.9611,19.6888,19.232,19.5417,18.889
PRAIRIES,501,Terminal Eta,2026,30,regular,3,Tuesday,22.3628,20.4016,18.5801,20.1385,21.7648,20.4933,17.5728,19.602
PRAIRIES,501,Terminal Eta,2026,30,regular,4,Wednesday,17.32,21.4757,18.3649,17.0391,19.4688,19.7439,19.9286,18.7333
PRAIRIES,501,Terminal Eta,2026,30,regular,5,Thursday,19.0605,18.7397,20.0139,20.5752,17.3082,19.5505,20.6346,21.332
PRAIRIES,501,Terminal Eta,2026,30,regular,6,Friday,16.0207,17.4646,18.0641,18.9063,19.2889,17.5265,18.6617,18.6336
PRAIRIES,501,Terminal Eta,2026,30,regular,7,Saturday,3.3317,1.9978,1.7622,3.0313,1.6818,2.3324,2.7143,2.423
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,30,regular,1,Sunday,0.4648,1.1227,0.8748,0.5965,0.8097,1.1937,0.4456,0.8941
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,30,regular,2,Monday,20.5607,22.293,21.7043,19.5538,19.4324,20.9058,19.1828,18.5878
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,30,regular,3,Tuesday,18.2758,21.1542,18.5706,22.8176,20.2238,19.9749,19.5099,22.2071
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,30,regular,4,Wednesday,21.4314,16.8668,19.7983,21.1238,17.752,17.7729,19.5642,20.5085
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,30,regular,5,Thursday,18.4629,18.515,18.7769,18.4521,20.4476,19.4637,19.9874,19.8274
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,30,regular,6,Friday,18.6683,17.5494,18.2464,15.6969,17.9952,17.2502,19.7908,15.7033
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,30,regular,7,Saturday,2.1361,2.4989,2.0287,1.7593,3.3392,3.4388,1.5192,2.2719
QUEBEC,101,Terminal Alpha,2026,31,regular,1,Sunday,0.8079,1.0674,0.8265,0.9039,0.7213,0.7905,0.611,1.1428
QUEBEC,101,Terminal Alpha,2026,31,regular,2,Monday,21.6671,18.3853,22.311,19.8148,18.7445,19.4865,19.3998,22.3933
QUEBEC,101,Terminal Alpha,2026,31,regular,3,Tuesday,20.3672,21.6531,21.3855,20.8739,22.6491,19.3898,19.9289,20.0654
QUEBEC,101,Terminal Alpha,2026,31,regular,4,Wednesday,19.055,21.1976,20.0117,17.2808,18.8573,19.0761,20.692,20.6723
QUEBEC,101,Terminal Alpha,2026,31,regular,5,Thursday,18.4382,19.854,16.125,21.3854,19.739,18.9753,20.1633,17.7097
QUEBEC,101,Terminal Alpha,2026,31,regular,6,Friday,17.5337,16.2374,17.4001,16.166,16.7841,20.1383,17.1191,14.8452
QUEBEC,101,Terminal Alpha,2026,31,regular,7,Saturday,2.1309,1.6052,1.9402,3.5751,2.5047,2.1435,2.086,3.1713
QUEBEC,102,Terminal Beta,2026,31,regular,1,Sunday,0.8566,0.4065,0.9101,0.4513,1.1321,1.1154,1.1148,0.3694
QUEBEC,102,Terminal Beta,2026,31,regular,2,Monday,20.2686,21.0572,20.0759,19.9202,20.5362,18.5098,20.1084,19.5232
QUEBEC,102,Terminal Beta,2026,31,regular,3,Tuesday,20.7597,18.9739,20.1167,20.8753,19.7829,21.3444,20.0644,19.5142
QUEBEC,102,Terminal Beta,2026,31,regular,4,Wednesday,21.9553,19.1608,18.384,17.5552,20.3389,19.6545,18.6138,19.6945
QUEBEC,102,Terminal Beta,2026,31,regular,5,Thursday,17.3954,19.496,18.2996,19.498,18.6253,19.4504,19.9942,20.1862
QUEBEC,102,Terminal Beta,2026,31,regular,6,Friday,15.8584,17.5008,18.7526,19.6419,18.1522,16.5521,18.5717,17.6786
QUEBEC,102,Terminal Beta,2026,31,regular,7,Saturday,2.906,3.4047,3.4611,2.0582,1.4323,3.3733,1.5326,3.034
GREATER TORONTO AREA,201,Terminal Gamma,2026,31,regular,1,Sunday,1.2349,0.4198,0.6636,0.8816,0.5833,0.5126,0.4163,0.9884
GREATER TORONTO AREA,201,Terminal Gamma,2026,31,regular,2,Monday,19.6662,20.2591,20.4575,22.6457,20.2452,19.3648,19.693,23.3549
GREATER TORONTO AREA,201,Terminal Gamma,2026,31,regular,3,Tuesday,21.3939,22.5181,21.4814,18.5815,21.6269,19.5214,19.6835,18.4278
GREATER TORONTO AREA,201,Terminal Gamma,2026,31,regular,4,Wednesday,19.433,19.9413,18.2373,17.848,17.8025,19.8398,21.4074,21.9298
GREATER TORONTO AREA,201,Terminal Gamma,2026,31,regular,5,Thursday,21.2317,17.8328,18.7782,21.0059,18.2578,19.9578,20.6417,17.8303
GREATER TORONTO AREA,201,Terminal Gamma,2026,31,regular,6,Friday,15.0119,15.6244,18.5226,18.0049,18.5721,18.2572,15.9777,15.8351
GREATER TORONTO AREA,201,Terminal Gamma,2026,31,regular,7,Saturday,2.0284,3.4045,1.8593,1.0324,2.9122,2.5465,2.1805,1.6338
GREATER TORONTO AREA,202,Terminal Delta,2026,31,regular,1,Sunday,0.7553,1.0408,0.9705,0.7676,0.5737,0.7152,0.7705,0.6673
GREATER TORONTO AREA,202,Terminal Delta,2026,31,regular,2,Monday,19.6054,21.095,19.0778,18.6226,23.674,22.1109,23.3306,19.9446
GREATER TORONTO AREA,202,Terminal Delta,2026,31,regular,3,Tuesday,20.161,21.9608,22.6089,21.9074,20.4456,22.2939,19.4145,22.6289
GREATER TORONTO AREA,202,Terminal Delta,2026,31,regular,4,Wednesday,18.6723,19.1281,18.5299,16.52,18.3707,18.0815,18.6786,18.729
GREATER TORONTO AREA,202,Terminal Delta,2026,31,regular,5,Thursday,18.4064,19.9927,20.1135,20.3273,19.1513,19.8399,20.6007,17.0196
GREATER TORONTO AREA,202,Terminal Delta,2026,31,regular,6,Friday,19.1605,15.6262,17.6144,19.203,15.8722,14.7038,14.5024,19.3978
GREATER TORONTO AREA,202,Terminal Delta,2026,31,regular,7,Saturday,3.2391,1.1564,1.0849,2.652,1.9125,2.2548,2.7026,1.6127
ATLANTIC,301,Terminal Epsilon,2026,31,regular,1,Sunday,0.983,1.0541,0.6177,0.4515,0.4543,0.9887,1.1605,0.3256
ATLANTIC,301,Terminal Epsilon,2026,31,regular,2,Monday,20.007,20.0165,20.8542,21.673,22.7726,20.5097,22.92,21.205
ATLANTIC,301,Terminal Epsilon,2026,31,regular,3,Tuesday,23.2119,20.9192,19.3912,22.1991,21.2197,20.7346,18.9379,19.8335
ATLANTIC,301,Terminal Epsilon,2026,31,regular,4,Wednesday,19.0216,19.2658,17.4978,20.8389,17.9755,19.5502,18.9562,19.8406
ATLANTIC,301,Terminal Epsilon,2026,31,regular,5,Thursday,18.2468,19.6995,21.5127,17.758,19.0654,17.4515,17.7547,19.1244
ATLANTIC,301,Terminal Epsilon,2026,31,regular,6,Friday,15.3248,17.7144,18.1366,15.2455,17.1314,17.4799,17.5605,16.8655
ATLANTIC,301,Terminal Epsilon,2026,31,regular,7,Saturday,3.2048,1.3305,1.9897,1.834,1.381,3.2853,2.7102,2.8054
PACIFIC,401,Terminal Zeta,2026,31,regular,1,Sunday,1.0041,0.8564,0.7733,1.0525,0.9709,0.6901,1.1723,0.7025
PACIFIC,401,Terminal Zeta,2026,31,regular,2,Monday,18.8697,18.5224,20.2235,20.1047,20.5784,23.6042,20.4373,22.1881
PACIFIC,401,Terminal Zeta,2026,31,regular,3,Tuesday,22.0882,18.2537,18.9233,19.2544,18.3944,19.642,20.22,20.4149
PACIFIC,401,Terminal Zeta,2026,31,regular,4,Wednesday,20.4185,20.1155,20.1922,20.1912,20.0342,18.288,20.2643,18.7236
PACIFIC,401,Terminal Zeta,2026,31,regular,5,Thursday,17.8434,19.936,21.3659,19.0986,20.6359,20.9032,19.3991,20.3763
PACIFIC,401,Terminal Zeta,2026,31,regular,6,Friday,17.3399,19.9926,17.2481,16.9856,15.8554,15.5279,16.1141,15.4416
PACIFIC,401,Terminal Zeta,2026,31,regular,7,Saturday,2.4363,2.3233,1.2736,3.313,3.5308,1.3446,2.3928,2.153
PRAIRIES,501,Terminal Eta,2026,31,regular,1,Sunday,0.3502,0.6659,1.0354,0.3485,0.7988,1.1215,0.9463,0.3871
PRAIRIES,501,Terminal Eta,2026,31,regular,2,Monday,21.5539,19.2546,22.1793,19.9611,19.6888,19.232,19.5417,18.889
PRAIRIES,501,Terminal Eta,2026,31,regular,3,Tuesday,22.3628,20.4016,18.5801,20.1385,21.7648,20.4933,17.5728,19.602
PRAIRIES,501,Terminal Eta,2026,31,regular,4,Wednesday,17.32,21.4757,18.3649,17.0391,19.4688,19.7439,19.9286,18.7333
PRAIRIES,501,Terminal Eta,2026,31,regular,5,Thursday,19.0605,18.7397,20.0139,20.5752,17.3082,19.5505,20.6346,21.332
PRAIRIES,501,Terminal Eta,2026,31,regular,6,Friday,16.0207,17.4646,18.0641,18.9063,19.2889,17.5265,18.6617,18.6336
PRAIRIES,501,Terminal Eta,2026,31,regular,7,Saturday,3.3317,1.9978,1.7622,3.0313,1.6818,2.3324,2.7143,2.423
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,31,regular,1,Sunday,0.4648,1.1227,0.8748,0.5965,0.8097,1.1937,0.4456,0.8941
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,31,regular,2,Monday,20.5607,22.293,21.7043,19.5538,19.4324,20.9058,19.1828,18.5878
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,31,regular,3,Tuesday,18.2758,21.1542,18.5706,22.8176,20.2238,19.9749,19.5099,22.2071
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,31,regular,4,Wednesday,21.4314,16.8668,19.7983,21.1238,17.752,17.7729,19.5642,20.5085
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,31,regular,5,Thursday,18.4629,18.515,18.7769,18.4521,20.4476,19.4637,19.9874,19.8274
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,31,regular,6,Friday,18.6683,17.5494,18.2464,15.6969,17.9952,17.2502,19.7908,15.7033
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,31,regular,7,Saturday,2.1361,2.4989,2.0287,1.7593,3.3392,3.4388,1.5192,2.2719
QUEBEC,101,Terminal Alpha,2026,32,regular,1,Sunday,0.8079,1.0674,0.8265,0.9039,0.7213,0.7905,0.611,1.1428
QUEBEC,101,Terminal Alpha,2026,32,regular,2,Monday,21.6671,18.3853,22.311,19.8148,18.7445,19.4865,19.3998,22.3933
QUEBEC,101,Terminal Alpha,2026,32,regular,3,Tuesday,20.3672,21.6531,21.3855,20.8739,22.6491,19.3898,19.9289,20.0654
QUEBEC,101,Terminal Alpha,2026,32,regular,4,Wednesday,19.055,21.1976,20.0117,17.2808,18.8573,19.0761,20.692,20.6723
QUEBEC,101,Terminal Alpha,2026,32,regular,5,Thursday,18.4382,19.854,16.125,21.3854,19.739,18.9753,20.1633,17.7097
QUEBEC,101,Terminal Alpha,2026,32,regular,6,Friday,17.5337,16.2374,17.4001,16.166,16.7841,20.1383,17.1191,14.8452
QUEBEC,101,Terminal Alpha,2026,32,regular,7,Saturday,2.1309,1.6052,1.9402,3.5751,2.5047,2.1435,2.086,3.1713
QUEBEC,102,Terminal Beta,2026,32,regular,1,Sunday,0.8566,0.4065,0.9101,0.4513,1.1321,1.1154,1.1148,0.3694
QUEBEC,102,Terminal Beta,2026,32,regular,2,Monday,20.2686,21.0572,20.0759,19.9202,20.5362,18.5098,20.1084,19.5232
QUEBEC,102,Terminal Beta,2026,32,regular,3,Tuesday,20.7597,18.9739,20.1167,20.8753,19.7829,21.3444,20.0644,19.5142
QUEBEC,102,Terminal Beta,2026,32,regular,4,Wednesday,21.9553,19.1608,18.384,17.5552,20.3389,19.6545,18.6138,19.6945
QUEBEC,102,Terminal Beta,2026,32,regular,5,Thursday,17.3954,19.496,18.2996,19.498,18.6253,19.4504,19.9942,20.1862
QUEBEC,102,Terminal Beta,2026,32,regular,6,Friday,15.8584,17.5008,18.7526,19.6419,18.1522,16.5521,18.5717,17.6786
QUEBEC,102,Terminal Beta,2026,32,regular,7,Saturday,2.906,3.4047,3.4611,2.0582,1.4323,3.3733,1.5326,3.034
GREATER TORONTO AREA,201,Terminal Gamma,2026,32,regular,1,Sunday,1.2349,0.4198,0.6636,0.8816,0.5833,0.5126,0.4163,0.9884
GREATER TORONTO AREA,201,Terminal Gamma,2026,32,regular,2,Monday,19.6662,20.2591,20.4575,22.6457,20.2452,19.3648,19.693,23.3549
GREATER TORONTO AREA,201,Terminal Gamma,2026,32,regular,3,Tuesday,21.3939,22.5181,21.4814,18.5815,21.6269,19.5214,19.6835,18.4278
GREATER TORONTO AREA,201,Terminal Gamma,2026,32,regular,4,Wednesday,19.433,19.9413,18.2373,17.848,17.8025,19.8398,21.4074,21.9298
GREATER TORONTO AREA,201,Terminal Gamma,2026,32,regular,5,Thursday,21.2317,17.8328,18.7782,21.0059,18.2578,19.9578,20.6417,17.8303
GREATER TORONTO AREA,201,Terminal Gamma,2026,32,regular,6,Friday,15.0119,15.6244,18.5226,18.0049,18.5721,18.2572,15.9777,15.8351
GREATER TORONTO AREA,201,Terminal Gamma,2026,32,regular,7,Saturday,2.0284,3.4045,1.8593,1.0324,2.9122,2.5465,2.1805,1.6338
GREATER TORONTO AREA,202,Terminal Delta,2026,32,regular,1,Sunday,0.7553,1.0408,0.9705,0.7676,0.5737,0.7152,0.7705,0.6673
GREATER TORONTO AREA,202,Terminal Delta,2026,32,regular,2,Monday,19.6054,21.095,19.0778,18.6226,23.674,22.1109,23.3306,19.9446
GREATER TORONTO AREA,202,Terminal Delta,2026,32,regular,3,Tuesday,20.161,21.9608,22.6089,21.9074,20.4456,22.2939,19.4145,22.6289
GREATER TORONTO AREA,202,Terminal Delta,2026,32,regular,4,Wednesday,18.6723,19.1281,18.5299,16.52,18.3707,18.0815,18.6786,18.729
GREATER TORONTO AREA,202,Terminal Delta,2026,32,regular,5,Thursday,18.4064,19.9927,20.1135,20.3273,19.1513,19.8399,20.6007,17.0196
GREATER TORONTO AREA,202,Terminal Delta,2026,32,regular,6,Friday,19.1605,15.6262,17.6144,19.203,15.8722,14.7038,14.5024,19.3978
GREATER TORONTO AREA,202,Terminal Delta,2026,32,regular,7,Saturday,3.2391,1.1564,1.0849,2.652,1.9125,2.2548,2.7026,1.6127
ATLANTIC,301,Terminal Epsilon,2026,32,regular,1,Sunday,0.983,1.0541,0.6177,0.4515,0.4543,0.9887,1.1605,0.3256
ATLANTIC,301,Terminal Epsilon,2026,32,regular,2,Monday,20.007,20.0165,20.8542,21.673,22.7726,20.5097,22.92,21.205
ATLANTIC,301,Terminal Epsilon,2026,32,regular,3,Tuesday,23.2119,20.9192,19.3912,22.1991,21.2197,20.7346,18.9379,19.8335
ATLANTIC,301,Terminal Epsilon,2026,32,regular,4,Wednesday,19.0216,19.2658,17.4978,20.8389,17.9755,19.5502,18.9562,19.8406
ATLANTIC,301,Terminal Epsilon,2026,32,regular,5,Thursday,18.2468,19.6995,21.5127,17.758,19.0654,17.4515,17.7547,19.1244
ATLANTIC,301,Terminal Epsilon,2026,32,regular,6,Friday,15.3248,17.7144,18.1366,15.2455,17.1314,17.4799,17.5605,16.8655
ATLANTIC,301,Terminal Epsilon,2026,32,regular,7,Saturday,3.2048,1.3305,1.9897,1.834,1.381,3.2853,2.7102,2.8054
PACIFIC,401,Terminal Zeta,2026,32,regular,1,Sunday,1.0041,0.8564,0.7733,1.0525,0.9709,0.6901,1.1723,0.7025
PACIFIC,401,Terminal Zeta,2026,32,regular,2,Monday,18.8697,18.5224,20.2235,20.1047,20.5784,23.6042,20.4373,22.1881
PACIFIC,401,Terminal Zeta,2026,32,regular,3,Tuesday,22.0882,18.2537,18.9233,19.2544,18.3944,19.642,20.22,20.4149
PACIFIC,401,Terminal Zeta,2026,32,regular,4,Wednesday,20.4185,20.1155,20.1922,20.1912,20.0342,18.288,20.2643,18.7236
PACIFIC,401,Terminal Zeta,2026,32,regular,5,Thursday,17.8434,19.936,21.3659,19.0986,20.6359,20.9032,19.3991,20.3763
PACIFIC,401,Terminal Zeta,2026,32,regular,6,Friday,17.3399,19.9926,17.2481,16.9856,15.8554,15.5279,16.1141,15.4416
PACIFIC,401,Terminal Zeta,2026,32,regular,7,Saturday,2.4363,2.3233,1.2736,3.313,3.5308,1.3446,2.3928,2.153
PRAIRIES,501,Terminal Eta,2026,32,regular,1,Sunday,0.3502,0.6659,1.0354,0.3485,0.7988,1.1215,0.9463,0.3871
PRAIRIES,501,Terminal Eta,2026,32,regular,2,Monday,21.5539,19.2546,22.1793,19.9611,19.6888,19.232,19.5417,18.889
PRAIRIES,501,Terminal Eta,2026,32,regular,3,Tuesday,22.3628,20.4016,18.5801,20.1385,21.7648,20.4933,17.5728,19.602
PRAIRIES,501,Terminal Eta,2026,32,regular,4,Wednesday,17.32,21.4757,18.3649,17.0391,19.4688,19.7439,19.9286,18.7333
PRAIRIES,501,Terminal Eta,2026,32,regular,5,Thursday,19.0605,18.7397,20.0139,20.5752,17.3082,19.5505,20.6346,21.332
PRAIRIES,501,Terminal Eta,2026,32,regular,6,Friday,16.0207,17.4646,18.0641,18.9063,19.2889,17.5265,18.6617,18.6336
PRAIRIES,501,Terminal Eta,2026,32,regular,7,Saturday,3.3317,1.9978,1.7622,3.0313,1.6818,2.3324,2.7143,2.423
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,32,regular,1,Sunday,0.4648,1.1227,0.8748,0.5965,0.8097,1.1937,0.4456,0.8941
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,32,regular,2,Monday,20.5607,22.293,21.7043,19.5538,19.4324,20.9058,19.1828,18.5878
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,32,regular,3,Tuesday,18.2758,21.1542,18.5706,22.8176,20.2238,19.9749,19.5099,22.2071
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,32,regular,4,Wednesday,21.4314,16.8668,19.7983,21.1238,17.752,17.7729,19.5642,20.5085
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,32,regular,5,Thursday,18.4629,18.515,18.7769,18.4521,20.4476,19.4637,19.9874,19.8274
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,32,regular,6,Friday,18.6683,17.5494,18.2464,15.6969,17.9952,17.2502,19.7908,15.7033
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,32,regular,7,Saturday,2.1361,2.4989,2.0287,1.7593,3.3392,3.4388,1.5192,2.2719
QUEBEC,101,Terminal Alpha,2026,33,regular,1,Sunday,0.8079,1.0674,0.8265,0.9039,0.7213,0.7905,0.611,1.1428
QUEBEC,101,Terminal Alpha,2026,33,regular,2,Monday,21.6671,18.3853,22.311,19.8148,18.7445,19.4865,19.3998,22.3933
QUEBEC,101,Terminal Alpha,2026,33,regular,3,Tuesday,20.3672,21.6531,21.3855,20.8739,22.6491,19.3898,19.9289,20.0654
QUEBEC,101,Terminal Alpha,2026,33,regular,4,Wednesday,19.055,21.1976,20.0117,17.2808,18.8573,19.0761,20.692,20.6723
QUEBEC,101,Terminal Alpha,2026,33,regular,5,Thursday,18.4382,19.854,16.125,21.3854,19.739,18.9753,20.1633,17.7097
QUEBEC,101,Terminal Alpha,2026,33,regular,6,Friday,17.5337,16.2374,17.4001,16.166,16.7841,20.1383,17.1191,14.8452
QUEBEC,101,Terminal Alpha,2026,33,regular,7,Saturday,2.1309,1.6052,1.9402,3.5751,2.5047,2.1435,2.086,3.1713
QUEBEC,102,Terminal Beta,2026,33,regular,1,Sunday,0.8566,0.4065,0.9101,0.4513,1.1321,1.1154,1.1148,0.3694
QUEBEC,102,Terminal Beta,2026,33,regular,2,Monday,20.2686,21.0572,20.0759,19.9202,20.5362,18.5098,20.1084,19.5232
QUEBEC,102,Terminal Beta,2026,33,regular,3,Tuesday,20.7597,18.9739,20.1167,20.8753,19.7829,21.3444,20.0644,19.5142
QUEBEC,102,Terminal Beta,2026,33,regular,4,Wednesday,21.9553,19.1608,18.384,17.5552,20.3389,19.6545,18.6138,19.6945
QUEBEC,102,Terminal Beta,2026,33,regular,5,Thursday,17.3954,19.496,18.2996,19.498,18.6253,19.4504,19.9942,20.1862
QUEBEC,102,Terminal Beta,2026,33,regular,6,Friday,15.8584,17.5008,18.7526,19.6419,18.1522,16.5521,18.5717,17.6786
QUEBEC,102,Terminal Beta,2026,33,regular,7,Saturday,2.906,3.4047,3.4611,2.0582,1.4323,3.3733,1.5326,3.034
GREATER TORONTO AREA,201,Terminal Gamma,2026,33,regular,1,Sunday,1.2349,0.4198,0.6636,0.8816,0.5833,0.5126,0.4163,0.9884
GREATER TORONTO AREA,201,Terminal Gamma,2026,33,regular,2,Monday,19.6662,20.2591,20.4575,22.6457,20.2452,19.3648,19.693,23.3549
GREATER TORONTO AREA,201,Terminal Gamma,2026,33,regular,3,Tuesday,21.3939,22.5181,21.4814,18.5815,21.6269,19.5214,19.6835,18.4278
GREATER TORONTO AREA,201,Terminal Gamma,2026,33,regular,4,Wednesday,19.433,19.9413,18.2373,17.848,17.8025,19.8398,21.4074,21.9298
GREATER TORONTO AREA,201,Terminal Gamma,2026,33,regular,5,Thursday,21.2317,17.8328,18.7782,21.0059,18.2578,19.9578,20.6417,17.8303
GREATER TORONTO AREA,201,Terminal Gamma,2026,33,regular,6,Friday,15.0119,15.6244,18.5226,18.0049,18.5721,18.2572,15.9777,15.8351
GREATER TORONTO AREA,201,Terminal Gamma,2026,33,regular,7,Saturday,2.0284,3.4045,1.8593,1.0324,2.9122,2.5465,2.1805,1.6338
GREATER TORONTO AREA,202,Terminal Delta,2026,33,regular,1,Sunday,0.7553,1.0408,0.9705,0.7676,0.5737,0.7152,0.7705,0.6673
GREATER TORONTO AREA,202,Terminal Delta,2026,33,regular,2,Monday,19.6054,21.095,19.0778,18.6226,23.674,22.1109,23.3306,19.9446
GREATER TORONTO AREA,202,Terminal Delta,2026,33,regular,3,Tuesday,20.161,21.9608,22.6089,21.9074,20.4456,22.2939,19.4145,22.6289
GREATER TORONTO AREA,202,Terminal Delta,2026,33,regular,4,Wednesday,18.6723,19.1281,18.5299,16.52,18.3707,18.0815,18.6786,18.729
GREATER TORONTO AREA,202,Terminal Delta,2026,33,regular,5,Thursday,18.4064,19.9927,20.1135,20.3273,19.1513,19.8399,20.6007,17.0196
GREATER TORONTO AREA,202,Terminal Delta,2026,33,regular,6,Friday,19.1605,15.6262,17.6144,19.203,15.8722,14.7038,14.5024,19.3978
GREATER TORONTO AREA,202,Terminal Delta,2026,33,regular,7,Saturday,3.2391,1.1564,1.0849,2.652,1.9125,2.2548,2.7026,1.6127
ATLANTIC,301,Terminal Epsilon,2026,33,regular,1,Sunday,0.983,1.0541,0.6177,0.4515,0.4543,0.9887,1.1605,0.3256
ATLANTIC,301,Terminal Epsilon,2026,33,regular,2,Monday,20.007,20.0165,20.8542,21.673,22.7726,20.5097,22.92,21.205
ATLANTIC,301,Terminal Epsilon,2026,33,regular,3,Tuesday,23.2119,20.9192,19.3912,22.1991,21.2197,20.7346,18.9379,19.8335
ATLANTIC,301,Terminal Epsilon,2026,33,regular,4,Wednesday,19.0216,19.2658,17.4978,20.8389,17.9755,19.5502,18.9562,19.8406
ATLANTIC,301,Terminal Epsilon,2026,33,regular,5,Thursday,18.2468,19.6995,21.5127,17.758,19.0654,17.4515,17.7547,19.1244
ATLANTIC,301,Terminal Epsilon,2026,33,regular,6,Friday,15.3248,17.7144,18.1366,15.2455,17.1314,17.4799,17.5605,16.8655
